STATE	ENROLL	NAME	YRDATA	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	TCURINST	TCURSSVC	TCURONON	TCAPOUT
Massachusetts	1525	NORTH ADAMS PUBLIC SCHOOLS	2013	28402	2481	17821	8100	28249	16747	9559	717	429
Massachusetts	5987	PITTSFIELD CITY SCHOOLS	2013	96824	7274	49976	39574	94608	58028	26870	3625	1880
Massachusetts	5902	ATTLEBORO CITY SCHS	2013	86700	4474	43472	38754	82951	51946	24888	2424	395
Massachusetts	10138	FALL RIVER CITY PUBLIC SCHS	2013	166112	16168	113412	36532	190615	98044	50941	5644	28628
Massachusetts	12616	NEW BEDFORD CITY SCH	2013	189876	17496	143952	28428	193275	114437	64138	9775	1809
Massachusetts	7681	TAUNTON CITY SCH	2013	141641	8244	56537	76860	103445	60809	31101	3573	1847
Massachusetts	4335	BEVERLY CITY SCH	2013	71057	3130	18326	49601	63727	36106	19734	1408	896
Massachusetts	3016	GLOUCESTER PUBLIC SCH	2013	55577	2370	12199	41008	56383	32282	16148	1738	2801
Massachusetts	7052	HAVERHILL CITY SCH	2013	112891	8536	54928	49427	114476	68281	33291	3314	5906
Massachusetts	14139	LYNN CITY SCH	2013	219898	22339	151294	46265	214694	133460	63397	9762	1999
Massachusetts	2349	NEWBURYPORT CITY SCH	2013	37497	1189	6390	29918	45831	24903	10427	830	8435
Massachusetts	6103	PEABODY CITY SCH	2013	85359	3838	27143	54378	89642	54578	25726	1968	4332
Massachusetts	4395	SALEM CITY SCH	2013	127235	5468	70742	51025	117084	56522	22761	2046	31178
Massachusetts	2337	AMESBURY PUBLIC SCHOOLS	2013	37129	1426	12954	22749	35749	23023	9372	1291	159
Massachusetts	7055	METHUEN CITY SCHOOLS	2013	123798	6164	79248	38386	129581	55302	30397	3519	36082
Massachusetts	2146	GREENFIELD PUBLIC SCHOOLS	2013	36713	2475	16706	17532	36252	21001	9521	1277	1595
Massachusetts	7775	CHICOPEE PUBLIC SCHOOL DEPARTMENT	2013	116744	8409	66911	41424	114232	65475	38083	5203	455
Massachusetts	5782	HOLYOKE CITY SCH	2013	114602	16011	80900	17691	115457	70010	35741	5054	1999
Massachusetts	25283	SPRINGFIELD CITY SCH	2013	528972	60874	390376	77722	524379	269442	150313	17665	73056
Massachusetts	5922	WESTFIELD CITY SCHS	2013	118695	4649	53779	60267	97061	53084	27931	2204	11937
Massachusetts	1535	PALMER PUBLIC SCHOOLS	2013	23309	1319	13332	8658	24213	14594	6540	806	1480
Massachusetts	4113	AGAWAM CITY SCHOOLS	2013	61492	2713	25882	32897	60375	35136	18557	1621	2086
Massachusetts	3882	WEST SPRINGFIELD SCHOOLS	2013	86236	3928	55270	27038	86905	32731	18311	1791	30989
Massachusetts	2722	NORTHAMPTON CITY SCH	2013	45829	1809	15521	28499	41385	26125	12652	895	279
Massachusetts	1593	EASTHAMPTON CITY SCHOOLS	2013	41728	1626	21584	18518	43072	14415	6841	797	18236
Massachusetts	6222	CAMBRIDGE CITY SCHOOLS	2013	207950	6423	27239	174288	210876	112231	77280	6581	11319
Massachusetts	6672	EVERETT CITY SCH	2013	105734	7529	61254	36951	99466	60171	29210	3695	429
Massachusetts	13879	LOWELL CITY SCH	2013	219712	20351	156728	42633	220347	141726	55195	8983	7600
Massachusetts	6573	MALDEN CITY SCHS	2013	113565	6553	70097	36915	106584	68037	26403	3552	2854
Massachusetts	4589	MARLBOROUGH PUBLIC SCHS	2013	80101	3530	26844	49727	81698	49825	28215	2110	120
Massachusetts	4677	MEDFORD PUBLIC SCH	2013	81505	3283	18489	59733	82840	48309	23942	3130	4098
Massachusetts	3679	MELROSE PUBLIC SCHS	2013	51536	1587	12846	37103	51908	31161	15389	1043	1867
Massachusetts	12335	NEWTON CITY SCH	2013	243932	7368	40393	196171	250470	146174	75249	3816	16965
Massachusetts	4922	SOMERVILLE CITY SCH	2013	102792	6277	33524	62991	120430	55703	34211	6437	21622
Massachusetts	5098	WALTHAM CITY SCH	2013	107819	4146	15905	87768	106679	62560	36943	2794	631
Massachusetts	4766	WOBURN PUBLIC SCH	2013	77884	2943	14194	60747	76580	47305	23239	2124	364
Massachusetts	2688	WATERTOWN CITY SCHOOLS	2013	52093	1830	9428	40835	53372	34868	15243	926	997
Massachusetts	9266	QUINCY CITY SCHOOLS	2013	148708	6805	37328	104575	171254	90876	47210	3814	24398
Massachusetts	5549	BRAINTREE PUBLIC SCHOOLS	2013	74666	3059	21453	50154	75902	47400	24431	1835	340
Massachusetts	6897	WEYMOUTH PUBLIC SCHOOLS	2013	95218	4139	36047	55032	96585	57995	28999	3837	1817
Massachusetts	5868	FRANKLIN CITY SCHOOLS	2013	89227	2211	46855	40161	104068	51390	22149	1577	26813
Massachusetts	16595	BROCKTON CITY SCH	2013	242274	15332	172149	54793	240423	151526	79549	2148	1904
Massachusetts	55114	BOSTON CITY SCH	2013	1341773	98227	342481	901065	1312877	765392	436104	52155	40970
Massachusetts	5891	CHELSEA CITY SCH	2013	90503	9138	65362	16003	92688	53892	29413	3699	1489
Massachusetts	6648	REVERE CITY SCH	2013	104440	7837	57672	38931	106892	63183	30575	4252	4052
Massachusetts	1975	WINTHROP PUBLIC SCHOOLS	2013	25886	1427	7500	16959	25347	15223	8228	806	109
Massachusetts	4915	FITCHBURG CITY SCH	2013	83399	6872	51982	24545	83713	48284	23821	3229	2611
Massachusetts	2526	GARDNER PUBLIC SCH	2013	33681	2198	21309	10174	33804	18889	11440	1003	585
Massachusetts	6183	LEOMINSTER CITY SCH	2013	90724	5670	60986	24068	106840	56042	26973	3303	16971
Massachusetts	24740	WORCESTER PUBLIC SCHOOLS	2013	416964	37548	266039	113377	429414	273878	98876	14232	20142
Massachusetts	2275	SOUTHBRIDGE PUBLIC SCHOOLS	2013	40506	3069	26299	11138	41469	20041	11814	1443	5392
Massachusetts	2105	BOURNE TOWN SCH	2013	34819	1580	8077	25162	34862	21611	11149	779	228
Massachusetts	469	BREWSTER TOWN SCHOOLS	2013	10288	349	2222	7717	10050	5718	3626	212	282
Massachusetts	0	CHATHAM TOWN SCH	2013	1763	0	91	1672	348	0	18	0	0
Massachusetts	205	EASTHAM TOWN SCH	2013	5623	157	884	4582	5249	2893	1583	129	47
Massachusetts	3536	FALMOUTH PUBLIC SCHOOLS	2013	65901	2169	15835	47897	62377	38952	18834	1888	409
Massachusetts	0	HARWICH TOWN SCH	2013	2104	0	0	2104	0	0	0	0	0
Massachusetts	1725	MASHPEE PUBLIC SCHOOL	2013	31460	1187	7025	23248	30487	17656	10528	559	341
Massachusetts	216	ORLEANS TOWN SCH	2013	5050	142	624	4284	5094	2833	1730	108	339
Massachusetts	107	PROVINCETOWN TOWN SCH	2013	6069	157	573	5339	5800	2987	1906	158	76
Massachusetts	3124	SANDWICH TOWN SCH	2013	53492	1495	14571	37426	53468	32637	13977	1018	4481
Massachusetts	142	TRURO TOWN SCH	2013	5458	126	576	4756	5486	2440	1841	164	31
Massachusetts	140	WELLFLEET TOWN SCH	2013	3431	106	632	2693	3441	1991	1295	72	42
Massachusetts	171	CLARKSBURG TOWN SCHOOLS	2013	3536	234	1953	1349	3302	1553	1113	82	28
Massachusetts	99	FLORIDA TOWN SCHS	2013	1798	48	620	1130	1786	847	647	49	6
Massachusetts	46	HANCOCK TOWN SCHS	2013	1356	39	269	1048	1473	508	239	0	136
Massachusetts	222	LANESBOROUGH TOWN SCH	2013	5234	164	1603	3467	4772	2481	1453	76	0
Massachusetts	751	LEE TOWN SCH	2013	14949	629	3843	10477	14160	8172	4446	513	80
Massachusetts	783	LENOX TOWN SCH	2013	15176	457	3435	11284	14290	9024	4180	286	408
Massachusetts	157	RICHMOND TOWN SCHS	2013	3503	110	619	2774	3239	2103	954	54	31
Massachusetts	41	SAVOY TOWN SCHS	2013	1093	18	557	518	1081	461	364	0	0
Massachusetts	438	WILLIAMSTOWN PUBLIC SCHOOLS	2013	6655	265	1522	4868	6758	4349	2008	141	77
Massachusetts	976	ACUSHNET TOWN SCHS	2013	15407	615	7137	7655	15555	7049	4101	379	259
Massachusetts	868	BERKLEY TOWN SCHS	2013	12697	475	5559	6663	11652	6520	3454	271	236
Massachusetts	3783	DARTMOUTH PUBLIC SCHOOLS	2013	51381	2185	15699	33497	50010	30084	15186	1297	1405
Massachusetts	3880	EASTON TOWN PUBLIC SCH	2013	52356	1684	14389	36283	50094	31180	14994	1153	548
Massachusetts	1980	FAIRHAVEN TOWN SCHS	2013	38820	1488	21039	16293	44923	15843	7652	1013	18699
Massachusetts	4497	MANSFIELD TOWN SCHS	2013	62664	1838	25662	35164	62708	38663	20002	1787	1114
Massachusetts	4687	NORTH ATTLEBOROUGH TOWN SCHOOLS	2013	55171	2179	26076	26916	56628	34638	16502	1335	2986
Massachusetts	2629	NORTON PUBLIC SCH	2013	49845	1680	26501	21664	56603	26017	11067	734	17130
Massachusetts	2089	SEEKONK TOWN SCH	2013	46458	970	24428	21060	29795	17106	9736	631	408
Massachusetts	1829	SOMERSET PUBLIC SCHOOLS	2013	26419	928	7003	18488	26347	14908	8471	738	537
Massachusetts	2056	SWANSEA PUBLIC SCHS	2013	26813	1379	7634	17800	26603	16053	9013	762	399
Massachusetts	1668	WESTPORT TOWN SCHS	2013	21654	1146	6985	13523	23393	12634	7585	727	1885
Massachusetts	384	EDGARTOWN TOWN SCHS	2013	10120	84	1190	8846	9966	6294	2826	331	144
Massachusetts	2	GOSNOLD TOWN SCH	2013	158	20	123	15	166	69	70	6	0
Massachusetts	350	OAK BLUFFS TOWN SCHS	2013	9863	68	2126	7669	9511	6457	2515	235	52
Massachusetts	330	TISBURY TOWN SCH	2013	8708	49	1036	7623	8849	5764	2395	188	155
Massachusetts	6225	ANDOVER TOWN SCHS	2013	106869	3068	24186	79615	100889	62302	31020	2425	1318
Massachusetts	778	BOXFORD TOWN SCHOOL	2013	12404	348	2503	9553	13288	7151	4434	258	1108
Massachusetts	3593	DANVERS TOWN SCH	2013	63057	2062	18470	42525	68781	31815	18152	1144	13688
Massachusetts	1558	GEORGETOWN TOWN SCHS	2013	19267	651	7010	11606	19462	12008	5792	664	226
Massachusetts	2048	IPSWICH TOWN SCHS	2013	31626	1078	7070	23478	29222	17316	8616	1122	205
Massachusetts	2261	LYNNFIELD PUBLIC SCHOOLS	2013	35233	1103	8125	26005	36492	20017	9512	1553	4449
Massachusetts	3251	MARBLEHEAD TOWN SCHS	2013	62210	1539	13080	47591	60227	29758	15708	732	11825
Massachusetts	809	MIDDLETON TOWN SCHS	2013	11938	320	3487	8131	11921	6820	3932	245	572
Massachusetts	185	NAHANT TOWN SCH	2013	5160	112	744	4304	4819	1801	1380	22	11
Massachusetts	4766	NORTH ANDOVER TOWN SCH	2013	64300	1966	14278	48056	64835	39410	18138	1626	3500
Massachusetts	931	ROCKPORT PUBLIC SCHS	2013	16721	531	3061	13129	17066	10560	5121	473	294
Massachusetts	2850	SAUGUS TOWN SCH	2013	43544	1649	12456	29439	42390	27082	12536	1052	453
Massachusetts	2283	SWAMPSCOTT PUBLIC SCHOOLS	2013	39757	767	6629	32361	38118	24326	10122	1170	162
Massachusetts	597	TOPSFIELD TOWN SCHS	2013	9304	226	1793	7285	9345	5704	2948	251	62
Massachusetts	178	CONWAY TOWN SCHS	2013	2762	56	805	1901	2884	1623	1094	63	41
Massachusetts	444	DEERFIELD TOWN SCH DEPT	2013	6689	64	1560	5065	6415	3811	2166	147	57
Massachusetts	157	ERVING ELEMENTARY SCH	2013	4979	130	836	4013	5016	2248	1584	94	10
Massachusetts	143	LEVERETT ELEM SCH	2013	3416	121	670	2625	3337	1591	1122	125	363
Massachusetts	677	ORANGE PUBLIC ELEM SCH	2013	9576	767	5937	2872	9625	5214	3316	584	6
Massachusetts	58	ROWE ELEM SCHOOL	2013	1998	46	200	1752	2350	854	776	42	316
Massachusetts	145	SHUTESBURY ELEMENTARY SCHOOL	2013	2966	118	1027	1821	2805	1501	1057	112	60
Massachusetts	183	SUNDERLAND TOWN SCHOOL	2013	3309	36	1145	2128	3135	1776	1055	63	0
Massachusetts	154	WHATELY TOWN SCHOOL	2013	2690	44	476	2170	2852	1594	968	58	71
Massachusetts	328	BRIMFIELD TOWN SCH	2013	4949	78	1886	2985	5162	3019	1801	90	0
Massachusetts	2734	EAST LONGMEADOW TOWN SCH	2013	40866	1626	14738	24502	39665	24980	12036	862	180
Massachusetts	0	GRANVILLE SCH DEPT	2013	1	0	1	0	0	0	0	0	0
Massachusetts	232	HOLLAND TOWN SCH	2013	6048	53	1214	4781	4011	1836	1184	68	39
Massachusetts	2868	LONGMEADOW TOWN SCHOOLS	2013	58894	1364	19752	37778	74919	25672	13837	924	30328
Massachusetts	2874	LUDLOW TOWN SCH	2013	39774	1858	16487	21429	39860	23036	13194	1500	256
Massachusetts	1255	MONSON TOWN SCH	2013	18173	819	9533	7821	18075	9617	6775	487	294
Massachusetts	150	WALES PUBLIC SCH	2013	2192	47	885	1260	2235	1116	877	75	0
Massachusetts	1206	AMHERST PUBLIC SCHOOL	2013	27072	827	8474	17771	27234	16515	8782	701	1043
Massachusetts	2492	BELCHERTOWN PUBLIC SCHOOLS	2013	34865	1263	18191	15411	33072	18953	11444	834	354
Massachusetts	1010	GRANBY TOWN SCH	2013	13177	690	5859	6628	14097	8088	4953	484	92
Massachusetts	661	HADLEY TOWN SCH	2013	10393	378	1989	8026	10396	5550	2849	221	796
Massachusetts	450	HATFIELD TOWN SCHOOLS	2013	7099	256	1311	5532	6828	3644	2263	188	65
Massachusetts	131	PELHAM PUBLIC SCHOOL	2013	2305	52	382	1871	2189	1271	803	37	19
Massachusetts	552	SOUTHAMPTON SCH SYSTEM	2013	6723	124	2975	3624	6662	4121	1713	164	128
Massachusetts	1959	SOUTH HADLEY TOWN SCHOOL	2013	32675	1402	12371	18902	31844	19627	9788	798	375
Massachusetts	1296	WARE PUBLIC SCHOOLS	2013	19743	1235	10920	7588	19056	10416	6750	628	35
Massachusetts	142	WESTHAMPTON SCH SYSTEM	2013	2306	32	613	1661	2286	1280	664	64	11
Massachusetts	160	WILLIAMSBURG SCH SYSTEM	2013	4178	36	1360	2782	5697	2066	844	99	1921
Massachusetts	2512	ACTON TOWN ELEMENTARY SCHS	2013	34900	1375	8527	24998	34738	21912	10133	701	841
Massachusetts	4903	ARLINGTON PUBLIC SCHOOLS	2013	86889	2601	22947	61341	84475	39919	24699	2708	14549
Massachusetts	2573	ASHLAND PUBLIC SCH	2013	38169	1141	8753	28275	37397	22960	11727	998	293
Massachusetts	2514	BEDFORD TOWN SCH	2013	48897	980	10061	37856	48641	28367	14424	940	723
Massachusetts	4065	BELMONT TOWN SCH	2013	58504	1687	11836	44981	59819	34597	17581	918	3308
Massachusetts	5513	BILLERICA TOWN SCH	2013	86590	2612	28094	55884	91567	52101	26895	2036	7743
Massachusetts	437	BOXBOROUGH TOWN SCH	2013	8459	203	2315	5941	8193	4989	2492	142	109
Massachusetts	3606	BURLINGTON PUBLIC SCH	2013	72149	1772	16413	53964	77670	42129	20177	1110	10744
Massachusetts	638	CARLISLE TOWN SCHOOL	2013	17387	260	3195	13932	17497	7444	4384	152	5109
Massachusetts	5138	CHELMSFORD TOWN SCHOOLS	2013	73469	1927	17159	54383	73772	46261	19774	3377	1401
Massachusetts	2140	CONCORD PUBLIC SCH	2013	42888	921	6331	35636	41018	23466	12686	629	1613
Massachusetts	3872	DRACUT TOWN SCH	2013	54576	1979	34315	18282	45025	27738	13124	1452	27
Massachusetts	8201	FRAMINGHAM TOWN SCH	2013	155339	6255	47635	101449	157089	99709	47162	3436	3186
Massachusetts	2820	HOLLISTON PUBLIC SCHOOLS	2013	43430	1145	13369	28916	42258	25241	12786	1413	798
Massachusetts	3414	HOPKINTON TOWN SCHOOLS	2013	52404	1233	12375	38796	50186	31592	15069	1056	1127
Massachusetts	2896	HUDSON TOWN SCH	2013	60668	1557	28733	30378	70485	28524	15293	1430	23135
Massachusetts	6506	LEXINGTON PUBLIC SCHOOLS	2013	121059	3227	21246	96586	121885	75501	39647	2445	1376
Massachusetts	1241	LINCOLN TOWN SCHOOLS	2013	27871	461	3133	24277	25557	15232	9495	357	182
Massachusetts	1576	LITTLETON TOWN SCH	2013	36201	575	15405	20221	25990	13915	8142	807	936
Massachusetts	1352	MAYNARD PUBLIC SCHOOLS	2013	29735	775	17386	11574	48820	13019	7923	1191	25445
Massachusetts	5065	NATICK TOWN SCH	2013	92490	2590	20319	69581	85858	47699	25115	1701	8599
Massachusetts	2606	NORTH READING TWN SCH	2013	46394	930	15126	30338	55744	23786	10901	769	16985
Massachusetts	4483	READING TOWN SCH	2013	58653	2234	15601	40818	56909	34669	17488	1790	1369
Massachusetts	405	SHERBORN TOWN SCH	2013	8915	150	1422	7343	9191	5659	2592	105	491
Massachusetts	2401	STONEHAM TOWN SCHS	2013	42111	1215	10835	30061	43430	23310	11913	629	5429
Massachusetts	3006	SUDBURY PUBLIC SCH	2013	45801	1112	10479	34210	44895	26146	15901	854	388
Massachusetts	3805	TEWKSBURY TOWN SCHS	2013	63135	1720	22595	38820	71865	35268	17125	1118	15306
Massachusetts	1867	TYNGSBOROUGH PUBLIC SCHS	2013	27049	883	9546	16620	26311	16280	8313	878	88
Massachusetts	3388	WAKEFIELD TOWN SCH	2013	49039	1594	11725	35720	46755	30002	14704	766	207
Massachusetts	2717	WAYLAND PUBLIC SCH	2013	55455	1319	8999	45137	52730	30095	15937	3080	975
Massachusetts	5259	WESTFORD TOWN SCHS	2013	72192	1776	23749	46667	69490	42592	21753	2154	610
Massachusetts	2374	WESTON PUBLIC SCHOOLS	2013	57444	1572	10085	45787	63314	32098	17575	1573	10587
Massachusetts	3559	WILMINGTON TOWN SCHS	2013	58658	1762	17175	39721	58019	34181	17217	2691	1222
Massachusetts	4396	WINCHESTER TOWN SCHS	2013	70766	1775	20595	48396	79531	38082	18775	1630	18722
Massachusetts	1381	NANTUCKET TOWN SCHS	2013	32030	841	4100	27089	32435	17479	10219	2659	684
Massachusetts	746	AVON TOWN SCHS	2013	10416	561	1658	8197	10638	6332	3469	246	132
Massachusetts	2457	BELLINGHAM TOWN SCHS	2013	36183	1314	13388	21481	35367	20161	11572	901	518
Massachusetts	7112	BROOKLINE TOWN SCHS	2013	144526	4170	29620	110736	144290	82603	43752	2633	13016
Massachusetts	3262	CANTON TOWN SCH	2013	51200	1484	9885	39831	50085	30361	15273	1109	1119
Massachusetts	1584	COHASSET TOWN SCHS	2013	24934	575	4074	20285	24128	14228	7966	362	509
Massachusetts	2826	DEDHAM TOWN SCH	2013	54431	1956	8626	43849	52641	30468	17487	1263	512
Massachusetts	523	DOVER TOWN SCH	2013	11768	253	2046	9469	11632	7178	3409	171	256
Massachusetts	2753	FOXBORO PUBLIC SCHS	2013	44128	1255	13058	29815	45411	27188	13956	1263	2255
Massachusetts	1238	HOLBROOK PUBLIC SCHS	2013	18155	896	6503	10756	19009	10145	7093	593	35
Massachusetts	2788	MEDFIELD PUBLIC SCHS	2013	39608	975	9379	29254	38137	23065	12840	806	609
Massachusetts	2482	MEDWAY PUBLIC SCHOOLS	2013	37006	1016	13429	22561	47135	21138	11685	1061	11575
Massachusetts	1451	MILLIS TOWN SCHOOLS	2013	19073	625	6093	12355	19169	11014	6350	367	500
Massachusetts	3934	MILTON PUBLIC SCHS	2013	58654	2388	11330	44936	58603	36547	17106	2701	511
Massachusetts	5476	NEEDHAM PUBLIC SCHS	2013	92828	2550	17837	72441	94429	52415	29186	2475	7043
Massachusetts	926	NORFOLK TOWN SCHS	2013	17858	374	7130	10354	18836	8432	4482	237	4916
Massachusetts	3547	NORWOOD TOWN SCHS	2013	57455	2156	11576	43723	56672	32797	18177	1811	1669
Massachusetts	802	PLAINVILLE ELEM SCH	2013	11756	400	4216	7140	11075	6226	3945	247	122
Massachusetts	2957	RANDOLPH TOWN SCHS	2013	57782	3074	20140	34568	57615	33735	18331	1797	656
Massachusetts	3433	SHARON TOWN SCH	2013	62262	1335	16896	44031	60980	35235	18130	875	3914
Massachusetts	3753	STOUGHTON TOWN SCHS	2013	52651	2480	19430	30741	52742	32381	14830	1632	2276
Massachusetts	4015	WALPOLE TOWN SCHS	2013	56515	1876	13843	40796	56963	36407	17696	1382	660
Massachusetts	4954	WELLESLEY TOWN SCHS	2013	105168	2008	21756	81404	106322	58506	31031	1374	10131
Massachusetts	3167	WESTWOOD TOWN SCHS	2013	53460	1454	11072	40934	53122	30170	18423	1190	1957
Massachusetts	1155	WRENTHAM TOWN SCHS	2013	15374	542	5139	9693	15137	8944	5238	309	230
Massachusetts	2031	ABINGTON TOWN SCHS	2013	27227	992	9905	16330	27585	16373	8490	604	258
Massachusetts	1737	CARVER TOWN SCH	2013	24948	1187	11987	11774	25732	15319	8718	750	423
Massachusetts	3242	DUXBURY TOWN SCHS	2013	59335	1247	21456	36632	84874	28252	13188	2282	39961
Massachusetts	2246	EAST BRIDGEWATER PUBLIC SCHOOLS	2013	41759	1044	34332	6383	65383	15219	8454	992	37891
Massachusetts	582	HALIFAX TOWN SCHS	2013	7974	59	3748	4167	7980	4720	2278	144	0
Massachusetts	2684	HANOVER TOWN SCHS	2013	36328	1189	10391	24748	35550	22421	9677	940	701
Massachusetts	4202	HINGHAM TOWN SCHS	2013	71592	1570	25414	44608	56329	34073	16151	2037	710
Massachusetts	1067	HULL TOWN SCH	2013	20624	943	5237	14444	19664	11286	6590	533	23
Massachusetts	1134	KINGSTON TOWN SCHS	2013	15739	122	6675	8942	14614	7645	4476	293	8
Massachusetts	463	MARION PUBLIC SCHS	2013	6831	211	1006	5614	7032	4344	2012	122	95
Massachusetts	4483	MARSHFIELD TOWN SCHS	2013	60590	2282	21614	36694	94738	36704	17019	1166	37974
Massachusetts	503	MATTAPOISETT PUBLIC SCH	2013	9079	241	1331	7507	8927	5298	2847	163	8
Massachusetts	3295	MIDDLEBOROUGH TOWN SCH	2013	46757	2114	22745	21898	45959	26632	14874	1263	991
Massachusetts	2331	NORWELL TOWN SCHOOLS	2013	34956	982	6852	27122	34221	20309	11020	975	662
Massachusetts	3329	PEMBROKE PUBLIC SCHOOLS	2013	41132	1448	16376	23308	40398	23676	13595	1080	45
Massachusetts	7975	PLYMOUTH TOWN SCHS	2013	134531	6622	41606	86303	148242	74682	42334	3242	23024
Massachusetts	242	PLYMPTON TOWN SCHS	2013	3632	28	876	2728	3761	1774	1300	1	134
Massachusetts	531	ROCHESTER PUBLIC SCHS	2013	8071	234	2803	5034	7723	4577	2329	132	78
Massachusetts	2199	ROCKLAND TOWN SCHS	2013	48712	1554	26071	21087	61706	20425	11256	1906	25481
Massachusetts	3220	SCITUATE TOWN SCH	2013	43596	1252	9712	32632	45255	29704	12369	880	1268
Massachusetts	2822	WAREHAM TOWN SCHS	2013	43007	2933	16202	23872	43863	25490	15435	1438	162
Massachusetts	1344	WEST BRIDGEWATER TOWN SCHS	2013	18049	603	4824	12622	17842	8919	5191	614	2391
Massachusetts	2339	AUBURN TOWN SCH	2013	35401	1146	11381	22874	34247	20437	11289	1170	160
Massachusetts	223	BERLIN TOWN SCHS	2013	4553	103	875	3575	4215	2557	1371	80	62
Massachusetts	379	BOYLSTON TOWN SCHS	2013	5280	180	860	4240	5284	3213	1360	128	107
Massachusetts	319	BROOKFIELD TOWN SCHS	2013	4236	48	1851	2337	4550	2376	1764	139	134
Massachusetts	1896	CLINTON TOWN SCHS	2013	29271	1378	13598	14295	28851	15949	8036	1063	168
Massachusetts	1657	DOUGLAS TOWN SCHS	2013	33444	728	22392	10324	40941	11453	6673	467	21030
Massachusetts	2994	GRAFTON SCH DEPT	2013	38034	1266	13705	23063	48157	21415	10815	956	13169
Massachusetts	1210	HARVARD TOWN SCH	2013	19969	622	3960	15387	20220	12713	5852	628	26
Massachusetts	1261	HOPEDALE TOWN SCHS	2013	17472	525	8548	8399	16391	9862	4867	324	378
Massachusetts	1715	LEICESTER TOWN SCHS	2013	23622	1050	12351	10221	23205	14314	6805	723	90
Massachusetts	1587	LUNENBURG TOWN SCHS	2013	22764	818	8083	13863	22637	14100	6655	656	158
Massachusetts	4167	MILFORD TOWN SCHS	2013	60304	2882	25016	32406	60927	39726	17117	1032	487
Massachusetts	1805	MILLBURY PUBLIC SCHS	2013	27075	1039	8886	17150	27298	16694	8836	847	260
Massachusetts	1893	NORTHBOROUGH TOWN SCH	2013	27200	370	7096	19734	27794	18824	7524	475	586
Massachusetts	2594	NORTHBRIDGE TOWN SCH	2013	33354	1576	17976	13802	34174	19760	11182	1637	263
Massachusetts	581	NORTH BROOKFIELD TOWN SCHOOLS	2013	9427	334	5094	3999	9338	4868	3255	0	181
Massachusetts	1946	OXFORD TOWN SCH	2013	27983	1439	13793	12751	29695	16961	9436	580	1899
Massachusetts	117	PETERSHAM PUBLIC SCHOOL	2013	2072	77	606	1389	1991	864	931	57	0
Massachusetts	6009	SHREWSBURY TOWN SCHS	2013	90362	3293	35854	51215	92207	51084	21295	1939	12285
Massachusetts	1422	SOUTHBOROUGH TOWN SCH	2013	26402	212	7763	18427	25104	16473	7056	315	301
Massachusetts	952	STURBRIDGE TOWN SCHS	2013	21153	117	5266	15770	18594	7585	4610	289	4371
Massachusetts	1594	SUTTON TOWN SCH	2013	30315	657	16008	13650	37348	11772	6898	617	16748
